status	type	_groupID	kept	discarded	count_kept	count_discarded
OK	1-to-1	g00325	Sotub11g023740.1.1	PGSC0003DMG400000394	1	1
OK	1-to-1	g00326	Sotub11g023760.1.1	PGSC0003DMG400000395	1	1
OK	1-to-1	g00327	Sotub11g023790.1.1	PGSC0003DMG400000396	1	1
OK	1-to-1	g00328	Sotub11g023800.1.1	PGSC0003DMG400000397	1	1
OK	1-to-1	g00329	Sotub11g023820.1.1	PGSC0003DMG400000398	1	1
OK	1-to-1	g00330	Sotub11g023850.1.1	PGSC0003DMG400000399	1	1
OK	1-to-1	g00331	PGSC0003DMG400000400	Sotub11g023880.1.1	1	1
OK	1-to-1	g00332	Sotub11g023900.1.1	PGSC0003DMG400000401	1	1
OK	1-to-1	g00333	Sotub11g023920.1.1	PGSC0003DMG400000402	1	1
OK	1-to-1	g00334	Sotub11g023930.1.1	PGSC0003DMG400000403	1	1
OK	1-to-1	g00335	Sotub11g023950.1.1	PGSC0003DMG400000404	1	1
OK	1-to-1	g00336	Sotub11g023960.1.1	PGSC0003DMG400000405	1	1
OK	1-to-1	g00337	Sotub11g024020.1.1	PGSC0003DMG400000406	1	1
OK	1-to-1	g00338	Sotub11g024030.1.1	PGSC0003DMG400000407	1	1
OK	1-to-1	g00339	Sotub11g024060.1.1	PGSC0003DMG400000408	1	1
OK	1-to-1	g00340	Sotub11g024070.1.1	PGSC0003DMG400000409	1	1
OK	1-to-1	g00341	Sotub11g024140.1.1	PGSC0003DMG400000411	1	1
OK	1-to-1	g00342	Sotub11g024150.1.1	PGSC0003DMG400000412	1	1
OK	1-to-1	g00343	Sotub11g024160.1.1	PGSC0003DMG400000413	1	1
OK	1-to-1	g00344	Sotub11g024170.1.1	PGSC0003DMG400000414	1	1
OK	1-to-1	g00345	Sotub11g024180.1.1	PGSC0003DMG400000415	1	1
OK	1-to-1	g00346	Sotub11g024210.1.1	PGSC0003DMG400000416	1	1
OK	1-to-1	g00347	Sotub11g024220.1.1	PGSC0003DMG400000417	1	1
OK	1-to-1	g00348	Sotub11g024230.1.1	PGSC0003DMG400000418	1	1
OK	1-to-1	g00349	Sotub11g024250.1.1	PGSC0003DMG400000419	1	1
OK	1-to-1	g00350	Sotub11g024260.1.1	PGSC0003DMG400000420	1	1
OK	1-to-1	g00351	Sotub11g024320.1.1	PGSC0003DMG400000421	1	1
OK	1-to-1	g00352	Sotub11g024340.1.1	PGSC0003DMG400000422	1	1
OK	1-to-1	g00353	PGSC0003DMG400000425	Sotub11g024370.1.1	1	1
OK	1-to-1	g00354	Sotub11g024400.1.1	PGSC0003DMG400000427	1	1
OK	1-to-1	g00355	Sotub11g024430.1.1	PGSC0003DMG400000429	1	1
OK	1-to-1	g00356	Sotub11g024480.1.1	PGSC0003DMG400000431	1	1
OK	1-to-1	g00357	Sotub11g024490.1.1	PGSC0003DMG400000432	1	1
OK	1-to-1	g00358	Sotub11g024530.1.1	PGSC0003DMG400000433	1	1
OK	1-to-1	g00359	Sotub11g024540.1.1	PGSC0003DMG400000434	1	1
OK	1-to-1	g00360	Sotub11g024550.1.1	PGSC0003DMG400000435	1	1
OK	1-to-1	g00361	PGSC0003DMG400000438	Sotub11g023730.1.1	1	1
OK	1-to-1	g00362	Sotub11g023750.1.1	PGSC0003DMG400000439	1	1
OK	1-to-1	g00363	Sotub11g023770.1.1	PGSC0003DMG400000440	1	1
OK	1-to-1	g00364	Sotub11g023810.1.1	PGSC0003DMG400000441	1	1
OK	1-to-1	g00365	Sotub11g023830.1.1	PGSC0003DMG400000442	1	1
OK	1-to-1	g00366	Sotub11g023840.1.1	PGSC0003DMG400000443	1	1
OK	1-to-1	g00367	Sotub11g023860.1.1	PGSC0003DMG400000444	1	1
OK	1-to-1	g00368	Sotub11g023970.1.1	PGSC0003DMG400000445	1	1
OK	singleton	g00369	PGSC0003DMG400000446	-	1	0
OK	singleton	g00370	PGSC0003DMG400000447	-	1	0
OK	1-to-1	g00371	PGSC0003DMG400000448	Sotub11g024040.1.1	1	1
OK	1-to-1	g00372	Sotub11g024050.1.1	PGSC0003DMG400000449	1	1
OK	1-to-1	g00373	Sotub11g024130.1.1	PGSC0003DMG400000451	1	1
OK	1-to-1	g00374	Sotub11g024200.1.1	PGSC0003DMG400000453	1	1
OK	singleton	g00375	PGSC0003DMG400000454	-	1	0
OK	singleton	g00376	PGSC0003DMG400000455	-	1	0
OK	1-to-1	g00377	Sotub11g024240.1.1	PGSC0003DMG400000456	1	1
OK	1-to-1	g00378	Sotub11g024270.1.1	PGSC0003DMG400000457	1	1
OK	1-to-1	g00379	Sotub11g024300.1.1	PGSC0003DMG400000459	1	1
OK	1-to-1	g00380	Sotub11g024330.1.1	PGSC0003DMG400000460	1	1
OK	1-to-1	g00381	Sotub11g024420.1.1	PGSC0003DMG400000462	1	1
OK	1-to-1	g00382	Sotub11g024500.1.1	PGSC0003DMG400000464	1	1
OK	1-to-1	g00383	Sotub11g024510.1.1	PGSC0003DMG400000465	1	1
OK	1-to-1	g00384	Sotub11g024520.1.1	PGSC0003DMG400000466	1	1
OK	1-to-1	g00385	Sotub11g024620.1.1	PGSC0003DMG400000468	1	1
OK	singleton	g00386	PGSC0003DMG400000470	-	1	0
OK	singleton	g00387	PGSC0003DMG400000471	-	1	0
OK	1-to-1	g00388	Sotub11g024310.1.1	PGSC0003DMG400000476	1	1
OK	1-to-1	g00389	Sotub02g036350.1.1	PGSC0003DMG400000477	1	1
OK	1-to-1	g00390	Sotub02g036340.1.1	PGSC0003DMG400000478	1	1
OK	1-to-1	g00391	PGSC0003DMG400000480	Sotub02g036320.1.1	1	1
OK	1-to-1	g00392	Sotub02g036290.1.1	PGSC0003DMG400000481	1	1
OK	1-to-1	g00393	Sotub02g036280.1.1	PGSC0003DMG400000482	1	1
OK	1-to-1	g00394	Sotub02g036270.1.1	PGSC0003DMG400000483	1	1
OK	1-to-1	g00395	Sotub02g036260.1.1	PGSC0003DMG400000484	1	1
OK	1-to-1	g00396	Sotub02g036220.1.1	PGSC0003DMG400000485	1	1
OK	1-to-1	g00397	Sotub02g036200.1.1	PGSC0003DMG400000486	1	1
OK	1-to-1	g00398	Sotub02g036190.1.1	PGSC0003DMG400000487	1	1
OK	1-to-1	g00399	Sotub02g036180.1.1	PGSC0003DMG400000488	1	1
OK	1-to-1	g00400	Sotub02g036170.1.1	PGSC0003DMG400000489	1	1
OK	1-to-1	g00401	Sotub02g036140.1.1	PGSC0003DMG400000490	1	1
OK	1-to-1	g00402	Sotub02g036120.1.1	PGSC0003DMG400000491	1	1
OK	1-to-1	g00403	Sotub02g036110.1.1	PGSC0003DMG400000492	1	1
OK	1-to-1	g00404	Sotub02g036100.1.1	PGSC0003DMG400000493	1	1
OK	1-to-1	g00405	Sotub02g036090.1.1	PGSC0003DMG400000494	1	1
OK	1-to-1	g00406	Sotub02g036070.1.1	PGSC0003DMG400000495	1	1
OK	1-to-1	g00407	Sotub02g036030.1.1	PGSC0003DMG400000496	1	1
OK	1-to-1	g00408	Sotub02g035960.1.1	PGSC0003DMG400000498	1	1
OK	1-to-1	g00409	Sotub02g035950.1.1	PGSC0003DMG400000499	1	1
OK	1-to-1	g00410	Sotub02g035930.1.1	PGSC0003DMG400000500	1	1
OK	1-to-1	g00411	Sotub02g035900.1.1	PGSC0003DMG400000501	1	1
OK	1-to-1	g00412	Sotub02g035890.1.1	PGSC0003DMG400000502	1	1
OK	1-to-1	g00413	Sotub02g035880.1.1	PGSC0003DMG400000503	1	1
OK	1-to-1	g00414	Sotub02g035830.1.1	PGSC0003DMG400000505	1	1
OK	1-to-1	g00415	Sotub02g035730.1.1	PGSC0003DMG400000508	1	1
OK	many-to-1	g00416	Sotub02g035710.1.1|Sotub02g035720.1.1	PGSC0003DMG400000509	2	1
OK	many-to-1	g00417	Sotub02g035690.1.1|Sotub02g035700.1.1	PGSC0003DMG400000510	2	1
OK	1-to-1	g00418	Sotub02g035680.1.1	PGSC0003DMG400000511	1	1
OK	1-to-1	g00419	Sotub02g035660.1.1	PGSC0003DMG400000512	1	1
OK	1-to-1	g00420	Sotub02g036380.1.1	PGSC0003DMG400000513	1	1
OK	1-to-1	g00421	Sotub02g036370.1.1	PGSC0003DMG400000514	1	1
OK	1-to-1	g00422	Sotub02g036300.1.1	PGSC0003DMG400000516	1	1
OK	1-to-1	g00423	Sotub02g036230.1.1	PGSC0003DMG400000518	1	1
OK	1-to-1	g00424	Sotub02g036210.1.1	PGSC0003DMG400000519	1	1
OK	1-to-1	g00425	Sotub02g036160.1.1	PGSC0003DMG400000520	1	1
OK	1-to-1	g00426	Sotub02g036150.1.1	PGSC0003DMG400000521	1	1
OK	1-to-1	g00427	Sotub02g036080.1.1	PGSC0003DMG400000523	1	1
OK	1-to-1	g00428	Sotub02g036040.1.1	PGSC0003DMG400000525	1	1
OK	1-to-1	g00429	Sotub02g035910.1.1	PGSC0003DMG400000529	1	1
OK	1-to-1	g00430	PGSC0003DMG400000530	Sotub02g035760.1.1	1	1
OK	1-to-1	g00431	Sotub02g035670.1.1	PGSC0003DMG400000531	1	1
OK	1-to-1	g00432	Sotub02g035940.1.1	PGSC0003DMG400000533	1	1
OK	1-to-1	g00433	Sotub03g017600.1.1	PGSC0003DMG400000534	1	1
OK	1-to-1	g00434	Sotub03g017460.1.1	PGSC0003DMG400000536	1	1
OK	1-to-1	g00435	PGSC0003DMG400000537	Sotub03g017450.1.1	1	1
OK	1-to-1	g00436	PGSC0003DMG400000538	Sotub03g017440.1.1	1	1
OK	1-to-1	g00437	Sotub03g017430.1.1	PGSC0003DMG400000539	1	1
OK	1-to-1	g00438	Sotub03g017420.1.1	PGSC0003DMG400000540	1	1
OK	1-to-1	g00439	Sotub03g017390.1.1	PGSC0003DMG400000541	1	1
OK	1-to-1	g00440	Sotub03g017370.1.1	PGSC0003DMG400000542	1	1
OK	1-to-1	g00441	Sotub03g017360.1.1	PGSC0003DMG400000543	1	1
OK	1-to-1	g00442	Sotub03g017350.1.1	PGSC0003DMG400000544	1	1
OK	1-to-1	g00443	Sotub03g017310.1.1	PGSC0003DMG400000545	1	1
OK	1-to-1	g00444	Sotub03g017300.1.1	PGSC0003DMG400000546	1	1
OK	1-to-1	g00445	Sotub03g017290.1.1	PGSC0003DMG400000547	1	1
OK	1-to-1	g00446	Sotub03g017270.1.1	PGSC0003DMG400000548	1	1
OK	1-to-1	g00447	Sotub03g017240.1.1	PGSC0003DMG400000549	1	1
OK	1-to-1	g00448	Sotub03g017230.1.1	PGSC0003DMG400000550	1	1
OK	1-to-1	g00449	Sotub03g017210.1.1	PGSC0003DMG400000551	1	1
OK	1-to-1	g00450	Sotub03g017190.1.1	PGSC0003DMG400000552	1	1
OK	1-to-1	g00451	PGSC0003DMG400000553	Sotub03g017160.1.1	1	1
OK	1-to-1	g00452	Sotub03g017140.1.1	PGSC0003DMG400000555	1	1
OK	1-to-1	g00453	Sotub03g017130.1.1	PGSC0003DMG400000556	1	1
OK	1-to-1	g00454	Sotub03g017120.1.1	PGSC0003DMG400000557	1	1
OK	1-to-1	g00455	Sotub03g017100.1.1	PGSC0003DMG400000558	1	1
OK	1-to-1	g00456	Sotub03g017090.1.1	PGSC0003DMG400000559	1	1
OK	1-to-1	g00457	Sotub03g017050.1.1	PGSC0003DMG400000560	1	1
OK	1-to-1	g00458	Sotub03g017030.1.1	PGSC0003DMG400000561	1	1
OK	1-to-1	g00459	Sotub03g017010.1.1	PGSC0003DMG400000562	1	1
OK	1-to-1	g00460	Sotub03g017550.1.1	PGSC0003DMG400000564	1	1
OK	1-to-1	g00461	Sotub03g017540.1.1	PGSC0003DMG400000565	1	1
OK	1-to-1	g00462	Sotub03g017520.1.1	PGSC0003DMG400000566	1	1
OK	1-to-1	g00463	Sotub03g017410.1.1	PGSC0003DMG400000568	1	1
OK	1-to-1	g00464	Sotub03g017400.1.1	PGSC0003DMG400000569	1	1
OK	1-to-1	g00465	PGSC0003DMG400000570	Sotub03g017340.1.1	1	1
OK	1-to-1	g00466	Sotub03g017320.1.1	PGSC0003DMG400000571	1	1
OK	1-to-1	g00467	Sotub03g017280.1.1	PGSC0003DMG400000572	1	1
OK	1-to-1	g00468	Sotub03g017260.1.1	PGSC0003DMG400000573	1	1
OK	1-to-1	g00469	Sotub03g017250.1.1	PGSC0003DMG400000574	1	1
OK	1-to-1	g00470	PGSC0003DMG400000575	Sotub03g017220.1.1	1	1
OK	1-to-1	g00471	Sotub03g017200.1.1	PGSC0003DMG400000576	1	1
OK	1-to-1	g00472	Sotub03g017180.1.1	PGSC0003DMG400000577	1	1
OK	1-to-1	g00473	Sotub03g017170.1.1	PGSC0003DMG400000578	1	1
OK	1-to-1	g00474	Sotub03g017080.1.1	PGSC0003DMG400000579	1	1
OK	1-to-1	g00475	Sotub03g017070.1.1	PGSC0003DMG400000580	1	1
OK	1-to-1	g00476	Sotub03g017060.1.1	PGSC0003DMG400000581	1	1
OK	1-to-1	g00477	Sotub03g017040.1.1	PGSC0003DMG400000582	1	1
OK	1-to-1	g00478	Sotub03g017000.1.1	PGSC0003DMG400000583	1	1
OK	1-to-1	g00479	PGSC0003DMG400000584	Sotub03g016990.1.1	1	1
OK	1-to-1	g00480	Sotub03g016920.1.1	PGSC0003DMG400000587	1	1
OK	1-to-1	g00481	Sotub03g016910.1.1	PGSC0003DMG400000588	1	1
OK	1-to-1	g00482	Sotub03g017110.1.1	PGSC0003DMG400000591	1	1
OK	singleton	g00483	PGSC0003DMG400000592	-	1	0
OK	1-to-1	g00484	Sotub03g029700.1.1	PGSC0003DMG400000593	1	1
OK	1-to-1	g00485	PGSC0003DMG400000595	Sotub03g029730.1.1	1	1
OK	1-to-1	g00486	Sotub03g029770.1.1	PGSC0003DMG400000596	1	1
OK	1-to-1	g00487	Sotub03g029780.1.1	PGSC0003DMG400000597	1	1
OK	1-to-1	g00488	Sotub03g029790.1.1	PGSC0003DMG400000598	1	1
OK	1-to-1	g00489	Sotub03g029800.1.1	PGSC0003DMG400000599	1	1
OK	1-to-1	g00490	Sotub03g029810.1.1	PGSC0003DMG400000600	1	1
OK	1-to-1	g00491	PGSC0003DMG400000601	Sotub03g029820.1.1	1	1
OK	1-to-1	g00492	Sotub03g029840.1.1	PGSC0003DMG400000602	1	1
OK	1-to-1	g00493	Sotub03g029860.1.1	PGSC0003DMG400000603	1	1
OK	1-to-1	g00494	Sotub03g029870.1.1	PGSC0003DMG400000604	1	1
OK	1-to-1	g00495	Sotub03g029890.1.1	PGSC0003DMG400000605	1	1
OK	1-to-1	g00496	Sotub03g029930.1.1	PGSC0003DMG400000606	1	1
OK	1-to-1	g00497	Sotub03g029940.1.1	PGSC0003DMG400000607	1	1
OK	1-to-1	g00498	Sotub03g029950.1.1	PGSC0003DMG400000608	1	1
OK	1-to-1	g00499	Sotub03g029980.1.1	PGSC0003DMG400000611	1	1
OK	1-to-1	g00500	Sotub03g029990.1.1	PGSC0003DMG400000612	1	1
OK	1-to-1	g00501	Sotub03g030010.1.1	PGSC0003DMG400000613	1	1
OK	1-to-1	g00502	Sotub03g030070.1.1	PGSC0003DMG400000614	1	1
OK	1-to-1	g00503	Sotub03g030080.1.1	PGSC0003DMG400000615	1	1
OK	1-to-1	g00504	Sotub03g030100.1.1	PGSC0003DMG400000616	1	1
OK	1-to-1	g00505	Sotub03g030120.1.1	PGSC0003DMG400000618	1	1
OK	1-to-1	g00506	Sotub03g030130.1.1	PGSC0003DMG400000619	1	1
OK	1-to-1	g00507	Sotub03g030140.1.1	PGSC0003DMG400000620	1	1
OK	1-to-1	g00508	Sotub03g030150.1.1	PGSC0003DMG400000621	1	1
OK	1-to-1	g00509	Sotub03g030220.1.1	PGSC0003DMG400000622	1	1
OK	1-to-1	g00510	Sotub03g030230.1.1	PGSC0003DMG400000623	1	1
OK	1-to-1	g00511	Sotub03g030260.1.1	PGSC0003DMG400000625	1	1
OK	1-to-1	g00512	Sotub03g029830.1.1	PGSC0003DMG400000627	1	1
OK	1-to-1	g00513	Sotub03g029850.1.1	PGSC0003DMG400000628	1	1
OK	1-to-1	g00514	Sotub03g029970.1.1	PGSC0003DMG400000631	1	1
OK	1-to-1	g00515	Sotub03g030000.1.1	PGSC0003DMG400000632	1	1
OK	1-to-1	g00516	PGSC0003DMG400000633	Sotub03g030020.1.1	1	1
OK	1-to-1	g00517	Sotub03g030030.1.1	PGSC0003DMG400000634	1	1
OK	1-to-1	g00518	Sotub03g030040.1.1	PGSC0003DMG400000635	1	1
OK	1-to-1	g00519	Sotub03g030060.1.1	PGSC0003DMG400000636	1	1
OK	1-to-1	g00520	Sotub03g030160.1.1	PGSC0003DMG400000637	1	1
OK	1-to-1	g00521	Sotub03g030170.1.1	PGSC0003DMG400000638	1	1
OK	1-to-1	g00522	Sotub03g030180.1.1	PGSC0003DMG400000639	1	1
OK	1-to-1	g00523	Sotub03g030190.1.1	PGSC0003DMG400000640	1	1
OK	1-to-1	g00524	Sotub03g030210.1.1	PGSC0003DMG400000642	1	1
OK	1-to-1	g00525	Sotub03g030250.1.1	PGSC0003DMG400000643	1	1
OK	many-to-1	g00526	Sotub03g030270.1.1|Sotub03g030280.1.1	PGSC0003DMG400000644	2	1
OK	1-to-1	g00527	Sotub03g029670.1.1	PGSC0003DMG400000645	1	1
OK	1-to-1	g00528	PGSC0003DMG400000646	Sotub03g030050.1.1	1	1
OK	singleton	g00529	PGSC0003DMG400000647	-	1	0
OK	singleton	g00530	PGSC0003DMG400000648	-	1	0
OK	1-to-1	g00531	Sotub12g019650.1.1	PGSC0003DMG400000650	1	1
OK	1-to-1	g00532	Sotub12g019580.1.1	PGSC0003DMG400000651	1	1
OK	1-to-1	g00533	Sotub12g019960.1.1	PGSC0003DMG400000652	1	1
OK	1-to-1	g00534	Sotub12g019950.1.1	PGSC0003DMG400000653	1	1
OK	1-to-1	g00535	Sotub12g019940.1.1	PGSC0003DMG400000654	1	1
OK	many-to-1	g00536	Sotub12g019620.1.1|Sotub12g019630.1.1	PGSC0003DMG400000655	2	1
OK	1-to-1	g00537	PGSC0003DMG400000656	Sotub12g019600.1.1	1	1
OK	1-to-1	g00538	Sotub12g019560.1.1	PGSC0003DMG400000657	1	1
OK	1-to-1	g00539	Sotub07g018670.1.1	PGSC0003DMG400000660	1	1
OK	1-to-1	g00540	Sotub07g018640.1.1	PGSC0003DMG400000661	1	1
OK	1-to-1	g00541	Sotub07g018590.1.1	PGSC0003DMG400000662	1	1
OK	1-to-1	g00542	Sotub07g018570.1.1	PGSC0003DMG400000663	1	1
OK	1-to-1	g00543	Sotub07g018560.1.1	PGSC0003DMG400000664	1	1
OK	1-to-1	g00544	Sotub07g018540.1.1	PGSC0003DMG400000665	1	1
OK	singleton	g00545	PGSC0003DMG400000666	-	1	0
OK	1-to-1	g00546	Sotub07g018520.1.1	PGSC0003DMG400000667	1	1
OK	1-to-1	g00547	Sotub07g018450.1.1	PGSC0003DMG400000670	1	1
OK	1-to-1	g00548	Sotub07g018440.1.1	PGSC0003DMG400000671	1	1
OK	1-to-1	g00549	Sotub07g018410.1.1	PGSC0003DMG400000672	1	1
OK	1-to-1	g00550	Sotub07g018380.1.1	PGSC0003DMG400000673	1	1
OK	1-to-1	g00551	Sotub07g018320.1.1	PGSC0003DMG400000675	1	1
OK	1-to-1	g00552	Sotub07g018310.1.1	PGSC0003DMG400000676	1	1
OK	singleton	g00553	PGSC0003DMG400000677	-	1	0
OK	1-to-1	g00554	Sotub07g018290.1.1	PGSC0003DMG400000678	1	1
OK	1-to-many	g00555	PGSC0003DMG400000679	Sotub07g018730.1.1|Sotub07g018740.1.1|Sotub07g018750.1.1	1	3
OK	many-to-1	g00556	Sotub07g018710.1.1|Sotub07g018720.1.1	PGSC0003DMG400000680	2	1
OK	1-to-1	g00557	Sotub07g018690.1.1	PGSC0003DMG400000681	1	1
OK	1-to-1	g00558	PGSC0003DMG400000682	Sotub07g018680.1.1	1	1
OK	1-to-1	g00559	Sotub07g018650.1.1	PGSC0003DMG400000684	1	1
OK	1-to-1	g00560	Sotub07g018630.1.1	PGSC0003DMG400000685	1	1
OK	1-to-1	g00561	Sotub07g018620.1.1	PGSC0003DMG400000686	1	1
OK	1-to-1	g00562	Sotub07g018600.1.1	PGSC0003DMG400000687	1	1
OK	1-to-1	g00563	Sotub07g018580.1.1	PGSC0003DMG400000688	1	1
OK	1-to-1	g00564	Sotub07g018550.1.1	PGSC0003DMG400000689	1	1
OK	1-to-1	g00565	Sotub07g018530.1.1	PGSC0003DMG400000690	1	1
OK	1-to-1	g00566	Sotub07g018510.1.1	PGSC0003DMG400000691	1	1
OK	1-to-1	g00567	Sotub07g018430.1.1	PGSC0003DMG400000693	1	1
OK	1-to-1	g00568	Sotub07g018420.1.1	PGSC0003DMG400000694	1	1
OK	1-to-1	g00569	Sotub07g018390.1.1	PGSC0003DMG400000695	1	1
OK	1-to-1	g00570	Sotub07g018370.1.1	PGSC0003DMG400000696	1	1
OK	singleton	g00571	PGSC0003DMG400000697	-	1	0
OK	1-to-1	g00572	Sotub01g046890.1.1	PGSC0003DMG400000702	1	1
OK	1-to-1	g00573	Sotub01g046910.1.1	PGSC0003DMG400000703	1	1
OK	1-to-1	g00574	Sotub01g046920.1.1	PGSC0003DMG400000704	1	1
OK	many-to-1	g00575	Sotub01g046980.1.1|Sotub01g046990.1.1	PGSC0003DMG400000706	2	1
OK	1-to-1	g00576	Sotub01g047030.1.1	PGSC0003DMG400000707	1	1
OK	1-to-1	g00577	Sotub01g047060.1.1	PGSC0003DMG400000708	1	1
OK	1-to-1	g00578	Sotub01g047070.1.1	PGSC0003DMG400000709	1	1
OK	1-to-1	g00579	Sotub01g047090.1.1	PGSC0003DMG400000710	1	1
OK	1-to-1	g00580	Sotub01g047110.1.1	PGSC0003DMG400000711	1	1
OK	1-to-1	g00581	Sotub01g047160.1.1	PGSC0003DMG400000712	1	1
OK	1-to-1	g00582	Sotub01g047180.1.1	PGSC0003DMG400000713	1	1
OK	1-to-1	g00583	Sotub01g047200.1.1	PGSC0003DMG400000714	1	1
OK	singleton	g00584	PGSC0003DMG400000715	-	1	0
OK	1-to-1	g00585	Sotub01g047220.1.1	PGSC0003DMG400000716	1	1
OK	1-to-1	g00586	Sotub01g047230.1.1	PGSC0003DMG400000717	1	1
OK	1-to-1	g00587	Sotub01g047240.1.1	PGSC0003DMG400000718	1	1
OK	1-to-1	g00588	Sotub01g047280.1.1	PGSC0003DMG400000719	1	1
OK	1-to-1	g00589	Sotub01g046900.1.1	PGSC0003DMG400000720	1	1
OK	1-to-1	g00590	Sotub01g046930.1.1	PGSC0003DMG400000721	1	1
OK	1-to-1	g00591	Sotub01g046960.1.1	PGSC0003DMG400000723	1	1
OK	1-to-1	g00592	Sotub01g046970.1.1	PGSC0003DMG400000724	1	1
OK	1-to-1	g00593	Sotub01g047000.1.1	PGSC0003DMG400000725	1	1
OK	1-to-1	g00594	PGSC0003DMG400000726	Sotub01g047010.1.1	1	1
OK	1-to-1	g00595	PGSC0003DMG400000727	Sotub01g047020.1.1	1	1
OK	1-to-1	g00596	Sotub01g047040.1.1	PGSC0003DMG400000728	1	1
OK	1-to-1	g00597	Sotub01g047080.1.1	PGSC0003DMG400000729	1	1
OK	1-to-1	g00598	Sotub01g047100.1.1	PGSC0003DMG400000730	1	1
OK	1-to-1	g00599	Sotub01g047120.1.1	PGSC0003DMG400000731	1	1
OK	many-to-1	g00600	Sotub01g047130.1.1|Sotub01g047140.1.1	PGSC0003DMG400000732	2	1
OK	1-to-1	g00601	Sotub01g047170.1.1	PGSC0003DMG400000733	1	1
OK	1-to-1	g00602	Sotub01g047190.1.1	PGSC0003DMG400000734	1	1
OK	1-to-1	g00603	Sotub01g047210.1.1	PGSC0003DMG400000735	1	1
OK	1-to-1	g00604	Sotub01g047260.1.1	PGSC0003DMG400000736	1	1
OK	1-to-1	g00605	Sotub01g047270.1.1	PGSC0003DMG400000737	1	1
OK	1-to-1	g00606	Sotub01g047290.1.1	PGSC0003DMG400000738	1	1
OK	singleton	g00607	PGSC0003DMG400000739	-	1	0
OK	1-to-1	g00608	Sotub02g012060.1.1	PGSC0003DMG400000740	1	1
OK	1-to-1	g00609	Sotub02g012000.1.1	PGSC0003DMG400000741	1	1
OK	1-to-1	g00610	Sotub02g011990.1.1	PGSC0003DMG400000742	1	1
OK	1-to-1	g00611	Sotub02g011980.1.1	PGSC0003DMG400000743	1	1
OK	1-to-1	g00612	Sotub02g011970.1.1	PGSC0003DMG400000744	1	1
OK	1-to-1	g00613	Sotub02g011960.1.1	PGSC0003DMG400000745	1	1
OK	1-to-1	g00614	Sotub02g011950.1.1	PGSC0003DMG400000746	1	1
OK	1-to-1	g00615	Sotub02g011930.1.1	PGSC0003DMG400000747	1	1
OK	1-to-1	g00616	Sotub02g011920.1.1	PGSC0003DMG400000748	1	1
OK	1-to-1	g00617	Sotub02g011910.1.1	PGSC0003DMG400000749	1	1
OK	1-to-1	g00618	Sotub02g011880.1.1	PGSC0003DMG400000750	1	1
OK	singleton	g00619	PGSC0003DMG400000751	-	1	0
OK	1-to-1	g00620	Sotub02g011840.1.1	PGSC0003DMG400000752	1	1
OK	1-to-1	g00621	Sotub02g011810.1.1	PGSC0003DMG400000753	1	1
OK	1-to-1	g00622	Sotub02g011800.1.1	PGSC0003DMG400000754	1	1
OK	1-to-1	g00623	Sotub02g012050.1.1	PGSC0003DMG400000755	1	1
OK	1-to-1	g00624	Sotub02g012040.1.1	PGSC0003DMG400000756	1	1
OK	1-to-1	g00625	Sotub02g012030.1.1	PGSC0003DMG400000757	1	1
OK	1-to-1	g00626	Sotub02g012020.1.1	PGSC0003DMG400000758	1	1
OK	1-to-1	g00627	Sotub02g012010.1.1	PGSC0003DMG400000759	1	1
OK	1-to-1	g00628	Sotub02g011890.1.1	PGSC0003DMG400000761	1	1
OK	singleton	g00629	PGSC0003DMG400000763	-	1	0
OK	1-to-1	g00630	PGSC0003DMG400000765	Sotub02g011830.1.1	1	1
OK	1-to-1	g00631	Sotub02g011820.1.1	PGSC0003DMG400000766	1	1
OK	1-to-1	g00632	Sotub02g011790.1.1	PGSC0003DMG400000767	1	1
OK	singleton	g00633	PGSC0003DMG400000769	-	1	0
OK	singleton	g00634	PGSC0003DMG400000771	-	1	0
OK	1-to-1	g00635	Sotub04g023120.1.1	PGSC0003DMG400000773	1	1
OK	1-to-1	g00636	Sotub04g023150.1.1	PGSC0003DMG400000774	1	1
OK	1-to-1	g00637	Sotub04g023160.1.1	PGSC0003DMG400000775	1	1
OK	1-to-1	g00638	Sotub04g023170.1.1	PGSC0003DMG400000776	1	1
OK	singleton	g00639	PGSC0003DMG400000777	-	1	0
OK	1-to-1	g00640	Sotub04g023180.1.1	PGSC0003DMG400000778	1	1
OK	1-to-1	g00641	Sotub04g023190.1.1	PGSC0003DMG400000779	1	1
OK	singleton	g00642	PGSC0003DMG400000780	-	1	0
OK	singleton	g00643	PGSC0003DMG400000781	-	1	0
OK	singleton	g00644	PGSC0003DMG400000782	-	1	0
OK	1-to-1	g00645	Sotub04g023210.1.1	PGSC0003DMG400000783	1	1
OK	singleton	g00646	PGSC0003DMG400000784	-	1	0
OK	1-to-1	g00647	Sotub04g023260.1.1	PGSC0003DMG400000785	1	1
OK	1-to-1	g00648	Sotub04g023050.1.1	PGSC0003DMG400000786	1	1
OK	1-to-1	g00649	Sotub04g023060.1.1	PGSC0003DMG400000787	1	1
OK	1-to-1	g00650	Sotub04g023100.1.1	PGSC0003DMG400000789	1	1
OK	1-to-1	g00651	Sotub04g023130.1.1	PGSC0003DMG400000791	1	1
OK	1-to-1	g00652	Sotub04g023140.1.1	PGSC0003DMG400000792	1	1
OK	singleton	g00653	PGSC0003DMG400000794	-	1	0
